"sf","sm","hf","hm","r","Xm","Xf","Y"
0.05263157894736842,0.05,0.5,0.5,0.192,0.2241038626654919724837219652042535079824525863751,0.2149814609153276954082713900134748528529352124284,0.23929114191363191357515253057021235011499003734
0.05263157894736842,0.05,0.5,0.5,0.194,0.222147460096371156845174788924214327842266074083,0.2130837275240203774886559157234471040575354819895,0.2369830230338807950946788913088677092855148277788
0.05263157894736842,0.05,0.5,0.5,0.196,0.2201983517453253467125239897615190522414714081412,0.2111934450523905654979727483288552673135901001195,0.2346904130076423454607890949407785326494771541235
0.05263157894736842,0.05,0.5,0.5,0.198,0.2182565698877494840951804351148547953839580326506,0.2093106403637355118694034060983047571273036752926,0.2324131080198343405518544823021197699943781635605
0.05263157894736842,0.05,0.5,0.5,0.2,0.2163221430695628852788828033616775091514432496175,0.207435336702554645751411535441806112445787531972,0.2301509095738604344522160715242598057428677859315
0.05263157894736842,0.05,0.5,0.5,0.202,0.2143950963180947382540560298653098548038217225325,0.2055675539026812523007042450998553328048940961582,0.2279036242646632866011344872507271080146866621302
0.05263157894736842,0.05,0.5,0.5,0.204,0.2124754513403196961476948085321015749554660289734,0.2037073085828713618009028138779970106444104020974,0.225671063564544544323275428616022524151674128081
0.05263157894736842,0.05,0.5,0.5,0.206,0.2105632267093004059024211719117267716034182509235,0.2018546143307001647965980332509487812575992178602,0.2234530436208987549359743874289132908500534557627
0.05263157894736842,0.05,0.5,0.5,0.208,0.2086584380396284519807090808800630233574394248136,0.2000094818755514306605202350155783283020329297544,0.2212493850650731432330229411733885132110860662732
0.05263157894736842,0.05,0.5,0.5,0.21,0.2067610981525953820541500912146872806447964845409,0.1981719192514260667347636988162741902753150070007,0.2190599128316245533935015040081447971298653558139
0.05263157894736842,0.05,0.5,0.5,0.212,0.2048712172317706979008864183012405633861415809433,0.1963419319502416007531364915115235360133876960557,0.2168844559872992318919333478836974111477832578848
0.05263157894736842,0.05,0.5,0.5,0.214,0.2029888029696134750927084276524716761505587734034,0.1945195230662445400451993540636546909677636799914,0.2147228475691109803915179271796824343191244431495
0.05263157894736842,0.05,0.5,0.5,0.216,0.2011138607056982013324122675672618703468026940123,0.1927046934321118427609316307300638640387953740147,0.2125749244309389491518317206898064797095852106776
